x;y;value
88;10;-1.31305713
89;10;-1.20639874
90;10;-1.10178170
91;10;-0.99924645
92;10;-0.89882071
93;10;-0.80047263
94;10;-0.70413487
95;10;-0.60967418
96;10;-0.51693392
97;10;-0.42569858
98;10;-0.33567203
99;10;-0.24652211
100;10;-0.15783236
101;10;-0.06922548
102;10;0.01939558
103;10;0.10802301
104;10;0.19662668
105;10;0.28515590
106;10;0.37354096
107;10;0.46169507
108;10;0.54951571
109;10;0.63688731
110;10;0.72367875
111;10;0.80975076
112;10;0.89495373
113;10;0.97912953
114;10;1.06211335
115;10;1.14373435
116;10;1.22381819
117;10;1.30218668
118;10;1.37866018
119;10;1.45305787
0;11;-0.45513423
1;11;-0.53738046
2;11;-0.62010059
3;11;-0.70370629
4;11;-0.78854458
5;11;-0.87490150
6;11;-0.96300503
7;11;-1.05302912
8;11;-1.14509634
9;11;-1.23928196
10;11;-1.33561593
11;11;-1.43408684
12;11;-1.53464479
13;11;-1.63720354
14;11;-1.74164475
15;11;-1.84781918
16;11;-1.95555099
17;11;-2.06463890
18;11;-2.17485875
19;11;-2.28596862
20;11;-2.39770691
21;11;-2.50979855
22;11;-2.62195516
23;11;-2.73387696
24;11;-2.84525723
25;11;-2.95578155
26;11;-3.06513068
27;11;-3.17298383
28;11;-3.27901913
29;11;-3.38291450
30;11;-3.48435197
31;11;-3.58301697
32;11;-3.67859978
33;11;-3.77079892
34;11;-3.85932227
35;11;-3.94388445
36;11;-4.02421359
37;11;-4.10004939
38;11;-4.17114468
39;11;-4.23726577
40;11;-4.29819544
41;11;-4.35373146
42;11;-4.40368808
43;11;-4.44789826
44;11;-4.48621183
45;11;-4.51849733
46;11;-4.54464429
47;11;-4.56455945
48;11;-4.57817053
49;11;-4.58542398
50;11;-4.58629022
51;11;-4.58075538
52;11;-4.56882920
53;11;-4.55054090
54;11;-4.52593991
55;11;-4.49509588
56;11;-4.45809983
57;11;-4.41505961
58;11;-4.36610443
59;11;-4.31138034
60;11;-4.25105325
61;11;-4.18530592
62;11;-4.11433796
63;11;-4.03836546
64;11;-3.95761838
65;11;-3.87234275
66;11;-3.78279587
67;11;-3.68924964
68;11;-3.59198379
69;11;-3.49129271
70;11;-3.38747412
71;11;-3.28083661
72;11;-3.17169441
73;11;-3.06036339
74;11;-2.94716171
75;11;-2.83241594
76;11;-2.71644310
77;11;-2.59956133
78;11;-2.48208503
79;11;-2.36432298
80;11;-2.24657029
81;11;-2.12911758
82;11;-2.01224349
83;11;-1.89620417
84;11;-1.78124774
85;11;-1.66759347
86;11;-1.55545184
87;11;-1.44499633
88;11;-1.33637440
89;11;-1.22970843
90;11;-1.12509130
91;11;-1.02256401
92;11;-0.92215334
93;11;-0.82382764
94;11;-0.72751754
95;11;-0.63309107
96;11;-0.54038906
97;11;-0.44919384
98;11;-0.35921284
99;11;-0.27010826
100;11;-0.18146541
101;11;-0.09290602
102;11;-0.00433544
103;11;0.08423575
104;11;0.17277473
105;11;0.26122823
106;11;0.34952430
107;11;0.43757378
108;11;0.52527195
109;11;0.61250152
110;11;0.69912925
111;11;0.78501462
112;11;0.87000585
113;11;0.95394393
114;11;1.03666251
115;11;1.11798971
116;11;1.19774997
117;11;1.27576428
118;11;1.35185231
119;11;1.42583252
0;12;-0.50942688
1;12;-0.59152219
2;12;-0.67408943
3;12;-0.75753849
4;12;-0.84221472
5;12;-0.92840255
6;12;-1.01632875
7;12;-1.10616615
8;12;-1.19803609
9;12;-1.29201273
10;12;-1.38812584
11;12;-1.48636278
12;12;-1.58667318
13;12;-1.68897033
14;12;-1.79313591
15;12;-1.89901972
16;12;-2.00644631
17;12;-2.11521420
18;12;-2.22509924
19;12;-2.33585969
20;12;-2.44723415
21;12;-2.55894754
22;12;-2.67071167
23;12;-2.78222769
24;12;-2.89318926
25;12;-3.00328178
26;12;-3.11218711
27;12;-3.21958487
28;12;-3.32515428
29;12;-3.42857327
30;12;-3.52952464
31;12;-3.62769491
32;12;-3.72277513
33;12;-3.81446494
34;12;-3.90247147
35;12;-3.98651197
36;12;-4.06631417
37;12;-4.14161967
38;12;-4.21218166
39;12;-4.27776683
40;12;-4.33815946
41;12;-4.39315769
42;12;-4.44257764
43;12;-4.48625190
44;12;-4.52403179
45;12;-4.55578774
46;12;-4.58140739
47;12;-4.60080049
48;12;-4.61389476
49;12;-4.62063813
50;12;-4.62099990
51;12;-4.61497034
52;12;-4.60255656
53;12;-4.58378963
54;12;-4.55872088
55;12;-4.52741846
56;12;-4.48997525
57;12;-4.44649948
58;12;-4.39712072
59;12;-4.34198617
60;12;-4.28126098
61;12;-4.21512941
62;12;-4.14379106
63;12;-4.06746204
64;12;-3.98637303
65;12;-3.90077046
66;12;-3.81091161
67;12;-3.71706839
68;12;-3.61952092
69;12;-3.51856394
70;12;-3.41449443
71;12;-3.30762173
72;12;-3.19826006
73;12;-3.08672475
74;12;-2.97333414
75;12;-2.85841459
76;12;-2.74228315
77;12;-2.62525794
78;12;-2.50765206
79;12;-2.38977429
80;12;-2.27192123
81;12;-2.15438052
82;12;-2.03743134
83;12;-1.92132966
84;12;-1.80632324
85;12;-1.69263039
86;12;-1.58046198
87;12;-1.46998905
88;12;-1.36136067
89;12;-1.25469657
90;12;-1.15009021
91;12;-1.04758089
92;12;-0.94719634
93;12;-0.84890285
94;12;-0.75263062
95;12;-0.65824652
96;12;-0.56559147
97;12;-0.47444657
98;12;-0.38451737
99;12;-0.29546788
100;12;-0.20687955
101;12;-0.11837574
102;12;-0.02986342
103;12;0.05864427
104;12;0.14711203
105;12;0.23548431
106;12;0.32368692
107;12;0.41162868
108;12;0.49920294
109;12;0.58629047
110;12;0.67275647
111;12;0.75845866
112;12;0.84324396
113;12;0.92695190
114;12;1.00941488
115;12;1.09045979
116;12;1.16991052
117;12;1.24758674
118;12;1.32330748
119;12;1.39689034
0;13;-0.56624128
1;13;-0.64816226
2;13;-0.73055325
3;13;-0.81382203
4;13;-0.89831231
5;13;-0.98430709
6;13;-1.07203171
7;13;-1.16165742
8;13;-1.25330500
9;13;-1.34704748
10;13;-1.44291341
11;13;-1.54089026
12;13;-1.64092651
13;13;-1.74293511
14;13;-1.84679733
15;13;-1.95236319
16;13;-2.05945647
17;13;-2.16787607
18;13;-2.27739784
19;13;-2.38778023
20;13;-2.49876201
21;13;-2.61006850
22;13;-2.72141168
23;13;-2.83249328
24;13;-2.94300731
25;13;-3.05263956
26;13;-3.16107301
27;13;-3.26798803
28;13;-3.37306346
29;13;-3.47597912
30;13;-3.57641778
31;13;-3.67406750
32;13;-3.76861966
33;13;-3.85977467
34;13;-3.94724079
35;13;-4.03073600
36;13;-4.10998918
37;13;-4.18474228
38;13;-4.25474963
39;13;-4.31977941
40;13;-4.37961589
41;13;-4.43405910
42;13;-4.48292478
43;13;-4.52604777
44;13;-4.56327938
45;13;-4.59449080
46;13;-4.61957153
47;13;-4.63843171
48;13;-4.65099904
49;13;-4.65722335
50;13;-4.65707392
51;13;-4.65054139
52;13;-4.63763513
53;13;-4.61838659
54;13;-4.59284596
55;13;-4.56108402
56;13;-4.52319290
57;13;-4.47928195
58;13;-4.42948150
59;13;-4.37393837
60;13;-4.31281919
61;13;-4.24630787
62;13;-4.17460438
63;13;-4.09792594
64;13;-4.01650249
65;13;-3.93058122
66;13;-3.84041940
67;13;-3.74628893
68;13;-3.64847031
69;13;-3.54725829
70;13;-3.44294985
71;13;-3.33585469
72;13;-3.22628555
73;13;-3.11455924
74;13;-3.00099335
75;13;-2.88591352
76;13;-2.76963752
77;13;-2.65248198
78;13;-2.53476131
79;13;-2.41678280
80;13;-2.29884136
81;13;-2.18122762
82;13;-2.06421739
83;13;-1.94806759
84;13;-1.83302465
85;13;-1.71930709
86;13;-1.60712407
87;13;-1.49664702
88;13;-1.38802435
89;13;-1.28137355
90;13;-1.17679022
91;13;-1.07431067
92;13;-0.97396255
93;13;-0.87571110
94;13;-0.77948760
95;13;-0.68515546
96;13;-0.59255635
97;13;-0.50147076
98;13;-0.41160260
99;13;-0.32261538
100;13;-0.23409112
101;13;-0.14565139
102;13;-0.05720551
103;13;0.03123102
104;13;0.11962076
105;13;0.20790608
106;13;0.29601068
107;13;0.38384155
108;13;0.47129027
109;13;0.55823606
110;13;0.64454228
111;13;0.73006526
112;13;0.81465081
113;13;0.89813676
114;13;0.98035444
115;13;1.06113018
116;13;1.14028608
117;13;1.21764154
118;13;1.29301445
119;13;1.36622205
0;14;-0.62554541
1;14;-0.70726785
2;14;-0.78945810
3;14;-0.87252198
4;14;-0.95680160
5;14;-1.04257813
6;14;-1.13007552
7;14;-1.21946417
8;14;-1.31086317
9;14;-1.40434481
10;14;-1.49993698
11;14;-1.59762601
12;14;-1.69736060
13;14;-1.79905274
14;14;-1.90258334
15;14;-2.00780240
16;14;-2.11453372
17;14;-2.22257619
18;14;-2.33170566
19;14;-2.44168059
20;14;-2.55224012
21;14;-2.66311012
22;14;-2.77400296
23;14;-2.88462035
24;14;-2.99465763
25;14;-3.10380134
26;14;-3.21173407
27;14;-3.31813751
28;14;-3.42269164
29;14;-3.52507624
30;14;-3.62497599
31;14;-3.72207817
32;14;-3.81607644
33;14;-3.90667156
34;14;-3.99357330
35;14;-4.07649927
36;14;-4.15518095
37;14;-4.22935993
38;14;-4.29879203
39;14;-4.36324619
40;14;-4.42250818
41;14;-4.47637840
42;14;-4.52467370
43;14;-4.56722931
44;14;-4.60389916
45;14;-4.63455294
46;14;-4.65908240
47;14;-4.67739879
48;14;-4.68942983
49;14;-4.69512608
50;14;-4.69445983
51;14;-4.68741910
52;14;-4.67401587
53;14;-4.65428122
54;14;-4.62826721
55;14;-4.59604500
56;14;-4.55770709
57;14;-4.51336284
58;14;-4.46314294
59;14;-4.40719534
60;14;-4.34568705
61;14;-4.27880197
62;14;-4.20674045
63;14;-4.12972046
64;14;-4.04797082
65;14;-3.96174020
66;14;-3.87128627
67;14;-3.77687941
68;14;-3.67880164
69;14;-3.57734731
70;14;-3.47281304
71;14;-3.36550778
72;14;-3.25574652
73;14;-3.14384307
74;14;-3.03011633
75;14;-2.91489157
76;14;-2.79848579
77;14;-2.68121585
78;14;-2.56339518
79;14;-2.44533072
80;14;-2.32731756
81;14;-2.20964483
82;14;-2.09258910
83;14;-1.97640560
84;14;-1.86134056
85;14;-1.74761214
86;14;-1.63542856
87;14;-1.52496154
88;14;-1.41635721
89;14;-1.30973319
90;14;-1.20518393
91;14;-1.10274578
92;14;-1.00244652
93;14;-0.90424862
94;14;-0.80808243
95;14;-0.71381335
96;14;-0.62127973
97;14;-0.53026249
98;14;-0.44046572
99;14;-0.35155022
100;14;-0.26309795
101;14;-0.17473112
102;14;-0.08636024
103;14;0.00199721
104;14;0.09030184
105;14;0.17849411
106;14;0.26649604
107;14;0.35421294
108;14;0.44153466
109;14;0.52833893
110;14;0.61448767
111;14;0.69983595
112;14;0.78422811
113;14;0.86750087
114;14;0.94948467
115;14;1.03000434
116;14;1.10888142
117;14;1.18593427
118;14;1.26098024
119;14;1.33383581
0;15;-0.68728013
1;15;-0.76877867
2;15;-0.85074290
3;15;-0.93357655
4;15;-1.01761977
5;15;-1.10315212
6;15;-1.19039624
7;15;-1.27952096
8;15;-1.37064442
9;15;-1.46383806
10;15;-1.55912865
11;15;-1.65650226
12;15;-1.75590635
13;15;-1.85725319
14;15;-1.96042314
15;15;-2.06526638
16;15;-2.17160597
17;15;-2.27924135
18;15;-2.38794838
19;15;-2.49748588
20;15;-2.60759319
21;15;-2.71799693
22;15;-2.82840928
23;15;-2.93853363
24;15;-3.04806458
25;15;-3.15668978
26;15;-3.26409315
27;15;-3.36995655
28;15;-3.47396053
29;15;-3.57578674
30;15;-3.67511949
31;15;-3.77164867
32;15;-3.86506720
33;15;-3.95507772
34;15;-4.04138998
35;15;-4.12372423
36;15;-4.20181119
37;15;-4.27539508
38;15;-4.34423134
39;15;-4.40809153
40;15;-4.46675993
41;15;-4.52003992
42;15;-4.56774875
43;15;-4.60972312
44;15;-4.64581586
45;15;-4.67590076
46;15;-4.69986884
47;15;-4.71763058
48;15;-4.72911671
49;15;-4.73427929
50;15;-4.73308836
51;15;-4.72553530
52;15;-4.71163173
53;15;-4.69140985
54;15;-4.66492171
55;15;-4.63223886
56;15;-4.59345454
57;15;-4.54867997
58;15;-4.49804475
59;15;-4.44169792
60;15;-4.37980689
61;15;-4.31255517
62;15;-4.24014423
63;15;-4.16279055
64;15;-4.08072633
65;15;-3.99419760
66;15;-3.90346241
67;15;-3.80879228
68;15;-3.71046846
69;15;-3.60878530
70;15;-3.50403906
71;15;-3.39653981
72;15;-3.28660028
73;15;-3.17453579
74;15;-3.06066431
75;15;-2.94531052
76;15;-2.82879109
77;15;-2.71142265
78;15;-2.59351885
79;15;-2.47538585
80;15;-2.35731708
81;15;-2.23960165
82;15;-2.12251559
83;15;-2.00631448
84;15;-1.89124345
85;15;-1.77751878
86;15;-1.66534924
87;15;-1.55490590
88;15;-1.44633332
89;15;-1.33975068
90;15;-1.23524842
91;15;-1.13286485
92;15;-1.03262420
93;15;-0.93449175
94;15;-0.83839475
95;15;-0.74419827
96;15;-0.65174143
97;15;-0.56080227
98;15;-0.47108481
99;15;-0.38225090
100;15;-0.29388037
101;15;-0.20559560
102;15;-0.11730853
103;15;-0.02903842
104;15;0.05917378
105;15;0.14726685
106;15;0.23516134
107;15;0.32276097
108;15;0.40995431
109;15;0.49661743
110;15;0.58261136
111;15;0.66778957
112;15;0.75199532
113;15;0.83506435
114;15;0.91682588
115;15;0.99710408
116;15;1.07571901
117;15;1.15248911
118;15;1.22722985
119;15;1.29975763
0;16;-0.75136161
1;16;-0.83261049
2;16;-0.91432249
3;16;-0.99689979
4;16;-1.08068020
5;16;-1.16594168
6;16;-1.25290540
7;16;-1.34173893
8;16;-1.43255923
9;16;-1.52543678
10;16;-1.62039754
11;16;-1.71742688
12;16;-1.81647144
13;16;-1.91744359
14;16;-2.02022349
15;16;-2.12466076
16;16;-2.23057884
17;16;-2.33777680
18;16;-2.44603142
19;16;-2.55510117
20;16;-2.66472593
21;16;-2.77463232
22;16;-2.88453477
23;16;-2.99413501
24;16;-3.10312947
25;16;-3.21120714
26;16;-3.31805175
27;16;-3.42334665
28;16;-3.52677276
29;16;-3.62801249
30;16;-3.72675202
31;16;-3.82268087
32;16;-3.91549420
33;16;-4.00489465
34;16;-4.09059459
35;16;-4.17231352
36;16;-4.24978479
37;16;-4.32275187
38;16;-4.39097244
39;16;-4.45421882
40;16;-4.51227639
41;16;-4.56495006
42;16;-4.61205742
43;16;-4.65343558
44;16;-4.68894035
45;16;-4.71844326
46;16;-4.74183946
47;16;-4.75903870
48;16;-4.76997281
49;16;-4.77459422
50;16;-4.77287449
51;16;-4.76480498
52;16;-4.75039882
53;16;-4.72968858
54;16;-4.70272670
55;16;-4.66958545
56;16;-4.63035921
57;16;-4.58515733
58;16;-4.53411240
59;16;-4.47737309
60;16;-4.41510605
61;16;-4.34749667
62;16;-4.27474531
63;16;-4.19706993
64;16;-4.11470160
65;16;-4.02788638
66;16;-3.93688379
67;16;-3.84196386
68;16;-3.74340897
69;16;-3.64151197
70;16;-3.53656986
71;16;-3.42889235
72;16;-3.31879178
73;16;-3.20658273
74;16;-3.09258373
75;16;-2.97711834
76;16;-2.86050322
77;16;-2.74305426
78;16;-2.62508417
79;16;-2.50689855
80;16;-2.38879177
81;16;-2.27105107
82;16;-2.15395283
83;16;-2.03775004
84;16;-1.92268894
85;16;-1.80898448
86;16;-1.69684491
87;16;-1.58644005
88;16;-1.47791418
89;16;-1.37138491
90;16;-1.26694351
91;16;-1.16462726
92;16;-1.06445861
93;16;-0.96640303
94;16;-0.87038710
95;16;-0.77627414
96;16;-0.68390301
97;16;-0.59305304
98;16;-0.50342527
99;16;-0.41468152
100;16;-0.32640277
101;16;-0.23820953
102;16;-0.15001540
103;16;-0.06184102
104;16;0.02627123
105;16;0.11425882
106;16;0.20204095
107;16;0.28952012
108;16;0.37658360
109;16;0.46310640
110;16;0.54894810
111;16;0.63396133
112;16;0.71798821
113;16;0.80086362
114;16;0.88241533
115;16;0.96246687
116;16;1.04083789
117;16;1.11734500
118;16;1.19180392
119;16;1.26402994
0;17;-0.81768273
1;17;-0.89865527
2;17;-0.98008864
3;17;-1.06238244
4;17;-1.14587316
5;17;-1.23083654
6;17;-1.31749241
7;17;-1.40600677
8;17;-1.49649563
9;17;-1.58902845
10;17;-1.68363024
11;17;-1.78028582
12;17;-1.87894202
13;17;-1.97950989
14;17;-2.08186940
15;17;-2.18587019
16;17;-2.29133624
17;17;-2.39806644
18;17;-2.50583757
19;17;-2.61440866
20;17;-2.72352035
21;17;-2.83289962
22;17;-2.94226110
23;17;-3.05130762
24;17;-3.15973640
25;17;-3.26723639
26;17;-3.37349340
27;17;-3.47819058
28;17;-3.58101074
29;17;-3.68163703
30;17;-3.77975600
31;17;-3.87505905
32;17;-3.96724208
33;17;-4.05600886
34;17;-4.14107252
35;17;-4.22215404
36;17;-4.29898678
37;17;-4.37131757
38;17;-4.43890372
39;17;-4.50151756
40;17;-4.55894821
41;17;-4.61099944
42;17;-4.65749037
43;17;-4.69825995
44;17;-4.73316401
45;17;-4.76207595
46;17;-4.78489017
47;17;-4.80151903
48;17;-4.81189512
49;17;-4.81597051
50;17;-4.81371785
51;17;-4.80513040
52;17;-4.79022090
53;17;-4.76902268
54;17;-4.74158817
55;17;-4.70799189
56;17;-4.66832636
57;17;-4.62270428
58;17;-4.57125601
59;17;-4.51413133
60;17;-4.45149765
61;17;-4.38354073
62;17;-4.31046017
63;17;-4.23247470
64;17;-4.14981538
65;17;-4.06272827
66;17;-3.97147251
67;17;-3.87631814
68;17;-3.77754753
69;17;-3.67545355
70;17;-3.57033279
71;17;-3.46249387
72;17;-3.35224986
73;17;-3.23991498
74;17;-3.12580643
75;17;-3.01024817
76;17;-2.89355590
77;17;-2.77604496
78;17;-2.65802731
79;17;-2.53980911
80;17;-2.42168191
81;17;-2.30393447
82;17;-2.18684054
83;17;-2.07065442
84;17;-1.95561953
85;17;-1.84195215
86;17;-1.72985864
87;17;-1.61950677
88;17;-1.51104317
89;17;-1.40458271
90;17;-1.30021640
91;17;-1.19798010
92;17;-1.09789685
93;17;-0.99992974
94;17;-0.90400548
95;17;-0.80998848
96;17;-0.71771473
97;17;-0.62696282
98;17;-0.53743589
99;17;-0.44879270
100;17;-0.36061441
101;17;-0.27252233
102;17;-0.18443046
103;17;-0.09636046
104;17;-0.00835584
105;17;0.07951988
106;17;0.16718472
107;17;0.25454019
108;17;0.34147251
109;17;0.42785565
110;17;0.51354829
111;17;0.59840198
112;17;0.68225780
113;17;0.76494966
114;17;0.84630490
115;17;0.92614577
116;17;1.00429106
117;17;1.08055689
118;17;1.15475806
119;17;1.22670901
0;18;-0.88611518
1;18;-0.96678428
2;18;-1.04791177
3;18;-1.12989501
4;18;-1.21306834
5;18;-1.29770590
6;18;-1.38402583
7;18;-1.47219275
8;18;-1.56232161
9;18;-1.65448067
10;18;-1.74869447
11;18;-1.84494689
12;18;-1.94318421
13;18;-2.04331746
14;18;-2.14522644
15;18;-2.24876060
16;18;-2.35374390
17;18;-2.45997563
18;18;-2.56723276
19;18;-2.67527485
20;18;-2.78384238
21;18;-2.89266420
22;18;-3.00145381
23;18;-3.10991666
24;18;-3.21774978
25;18;-3.32464345
26;18;-3.43028364
27;18;-3.53435540
28;18;-3.63654189
29;18;-3.73652740
30;18;-3.83399997
31;18;-3.92865138
32;18;-4.02017903
33;18;-4.10828855
34;18;-4.19269269
35;18;-4.27311508
36;18;-4.34928981
37;18;-4.42096409
38;18;-4.48789673
39;18;-4.54986229
40;18;-4.60664917
41;18;-4.65806337
42;18;-4.70392512
43;18;-4.74407377
44;18;-4.77836626
45;18;-4.80667787
46;18;-4.82890261
47;18;-4.84495436
48;18;-4.85476719
49;18;-4.85829242
50;18;-4.85550572
51;18;-4.84639883
52;18;-4.83098562
53;18;-4.80930129
54;18;-4.78139789
55;18;-4.74735033
56;18;-4.70725262
57;18;-4.66121559
58;18;-4.60937296
59;18;-4.55187265
60;18;-4.48888281
61;18;-4.42058958
62;18;-4.34719257
63;18;-4.26891049
64;18;-4.18597404
65;18;-4.09863038
66;18;-4.00713719
67;18;-3.91176561
68;18;-3.81279651
69;18;-3.71052313
70;18;-3.60524209
71;18;-3.49726085
72;18;-3.38689288
73;18;-3.27445127
74;18;-3.16025284
75;18;-3.04462136
76;18;-2.92787160
77;18;-2.81031834
78;18;-2.69227298
79;18;-2.57404017
80;18;-2.45591279
81;18;-2.33817733
82;18;-2.22110700
83;18;-2.10495514
84;18;-1.98996538
85;18;-1.87635118
86;18;-1.76432002
87;18;-1.65403950
88;18;-1.54565305
89;18;-1.43927554
90;18;-1.33499940
91;18;-1.23285616
92;18;-1.13287084
93;18;-1.03500579
94;18;-0.93918648
95;18;-0.84527500
96;18;-0.75310985
97;18;-0.66246764
98;18;-0.57305024
99;18;-0.48451814
100;18;-0.39645080
101;18;-0.30846971
102;18;-0.22048954
103;18;-0.13253271
104;18;-0.04464348
105;18;0.04311382
106;18;0.13065647
107;18;0.21788508
108;18;0.30468501
109;18;0.39092942
110;18;0.47647621
111;18;0.56117598
112;18;0.64486913
113;18;0.72738866
114;18;0.80856095
115;18;0.88820765
116;18;0.96614658
117;18;1.04219342
118;18;1.11616183
119;18;1.18786598
0;19;-0.95651174
1;19;-1.03684995
2;19;-1.11764404
3;19;-1.19928910
4;19;-1.28211704
5;19;-1.36640078
6;19;-1.45235614
7;19;-1.54014705
8;19;-1.62988698
9;19;-1.72164326
10;19;-1.81543930
11;19;-1.91125879
12;19;-2.00904726
13;19;-2.10871594
14;19;-2.21014368
15;19;-2.31318067
16;19;-2.41765072
17;19;-2.52335308
18;19;-2.63006549
19;19;-2.73754732
20;19;-2.84554092
21;19;-2.95377420
22;19;-3.06196253
23;19;-3.16981176
24;19;-3.27702001
25;19;-3.38327777
26;19;-3.48827344
27;19;-3.59169130
28;19;-3.69321754
29;19;-3.79253568
30;19;-3.88933601
31;19;-3.98331106
32;19;-4.07416009
33;19;-4.16158914
34;19;-4.24531205
35;19;-4.32505434
36;19;-4.40055083
37;19;-4.47155025
38;19;-4.53781215
39;19;-4.59911259
40;19;-4.65524183
41;19;-4.70600513
42;19;-4.75122498
43;19;-4.79074222
44;19;-4.82441414
45;19;-4.85211680
46;19;-4.87374571
47;19;-4.88921547
48;19;-4.89846092
49;19;-4.90143451
50;19;-4.89811151
51;19;-4.88848668
52;19;-4.87257238
53;19;-4.85040418
54;19;-4.82203715
55;19;-4.78754430
56;19;-4.74702077
57;19;-4.70057853
58;19;-4.64834978
59;19;-4.59048507
60;19;-4.52715106
61;19;-4.45853426
62;19;-4.38483465
63;19;-4.30627094
64;19;-4.22307345
65;19;-4.13548937
66;19;-4.04377634
67;19;-3.94820514
68;19;-3.84905628
69;19;-3.74662299
70;19;-3.64120076
71;19;-3.53309781
72;19;-3.42262572
73;19;-3.31009835
74;19;-3.19583063
75;19;-3.08014672
76;19;-2.96335989
77;19;-2.84578528
78;19;-2.72773336
79;19;-2.60950692
80;19;-2.49139920
81;19;-2.37369558
82;19;-2.25666756
83;19;-2.14056889
84;19;-2.02564204
85;19;-1.91210012
86;19;-1.80014911
87;19;-1.68995548
88;19;-1.58166265
89;19;-1.47538504
90;19;-1.37121189
91;19;-1.26917782
92;19;-1.16930401
93;19;-1.07155234
94;19;-0.97584997
95;19;-0.88205702
96;19;-0.79001106
97;19;-0.69948939
98;19;-0.61019235
99;19;-0.52178112
100;19;-0.43383475
101;19;-0.34597467
102;19;-0.25811584
103;19;-0.17028110
104;19;-0.08251511
105;19;0.00511724
106;19;0.09253269
107;19;0.17963131
108;19;0.26629779
109;19;0.35240468
110;19;0.43780911
111;19;0.52236100
112;19;0.60590003
113;19;0.68825858
114;19;0.76926229
115;19;0.84873189
116;19;0.92648479
117;19;1.00233539
118;19;1.07609735
119;19;1.14758354
0;20;-1.02870733
1;20;-1.10868696
2;20;-1.18911974
3;20;-1.27039853
4;20;-1.35285327
5;20;-1.43675455
6;20;-1.52231714
7;20;-1.60970311
8;20;-1.69902491
9;20;-1.79034864
10;20;-1.88369770
11;20;-1.97905412
12;20;-2.07636377
13;20;-2.17553717
14;20;-2.27645370
15;20;-2.37896283
16;20;-2.48288891
17;20;-2.58803119
18;20;-2.69416836
19;20;-2.80106034
20;20;-2.90844911
21;20;-3.01606408
22;20;-3.12362156
23;20;-3.23082832
24;20;-3.33738193
25;20;-3.44297644
26;20;-3.54729911
27;20;-3.65003613
28;20;-3.75087477
29;20;-3.84950044
30;20;-3.94560344
31;20;-4.03887854
32;20;-4.12902537
33;20;-4.21575109
34;20;-4.29877256
35;20;-4.37781451
36;20;-4.45261443
37;20;-4.52292138
38;20;-4.58849719
39;20;-4.64911714
40;20;-4.70457377
41;20;-4.75467494
42;20;-4.79924240
43;20;-4.83811811
44;20;-4.87116161
45;20;-4.89824858
46;20;-4.91927677
47;20;-4.93416118
48;20;-4.94283664
49;20;-4.94525745
50;20;-4.94139965
51;20;-4.93125725
52;20;-4.91484561
53;20;-4.89219917
54;20;-4.86337411
55;20;-4.82844384
56;20;-4.78750348
57;20;-4.74066501
58;20;-4.68806250
59;20;-4.62984464
60;20;-4.56618031
61;20;-4.49725454
62;20;-4.42326806
63;20;-4.34443920
64;20;-4.26099791
65;20;-4.17319174
66;20;-4.08127760
67;20;-3.98552627
68;20;-3.88621749
69;20;-3.78364451
70;20;-3.67810281
71;20;-3.56989874
72;20;-3.45934427
73;20;-3.34675247
74;20;-3.23243757
75;20;-3.11672295
76;20;-2.99992170
77;20;-2.88234709
78;20;-2.76430884
79;20;-2.64611180
80;20;-2.52804416
81;20;-2.41039184
82;20;-2.29342786
83;20;-2.17740259
84;20;-2.06255795
85;20;-1.94910647
86;20;-1.83725321
87;20;-1.72716350
88;20;-1.61898078
89;20;-1.51281843
90;20;-1.40876446
91;20;-1.30685286
92;20;-1.20710431
93;20;-1.10948035
94;20;-1.01390634
95;20;-0.92024429
96;20;-0.82832884
97;20;-0.73793806
98;20;-0.64877262
99;20;-0.56049256
100;20;-0.47267730
101;20;-0.38494833
102;20;-0.29722050
103;20;-0.20951681
104;20;-0.12188198
105;20;-0.03438113
106;20;0.05290222
107;20;0.13986771
108;20;0.22639975
109;20;0.31237032
110;20;0.39763616
111;20;0.48204658
112;20;0.56544054
113;20;0.64764994
114;20;0.72849973
115;20;0.80780997
116;20;0.88539744
117;20;0.96107585
118;20;1.03465806
119;20;1.10595624
0;21;-1.10252191
1;21;-1.18211514
2;21;-1.26215862
3;21;-1.34304306
4;21;-1.42509624
5;21;-1.50858668
6;21;-1.59372758
7;21;-1.68067968
8;21;-1.76955395
9;21;-1.86041628
10;21;-1.95328803
11;21;-2.04815216
12;21;-2.14495268
13;21;-2.24360101
14;21;-2.34397564
15;21;-2.44592675
16;21;-2.54927814
17;21;-2.65383039
18;21;-2.75936217
19;21;-2.86563359
20;21;-2.97238813
21;21;-3.07935558
22;21;-3.18625299
23;21;-3.29278788
24;21;-3.39865990
25;21;-3.50356194
26;21;-3.60718466
27;21;-3.70921535
28;21;-3.80934056
29;21;-3.90724830
30;21;-4.00263038
31;21;-4.09518230
32;21;-4.18460484
33;21;-4.27060738
34;21;-4.35290717
35;21;-4.43123045
36;21;-4.50531581
37;21;-4.57491419
38;21;-4.63978817
39;21;-4.69971454
40;21;-4.75448732
41;21;-4.80391438
42;21;-4.84781934
43;21;-4.88604639
44;21;-4.91845436
45;21;-4.94492077
46;21;-4.96534451
47;21;-4.97964057
48;21;-4.98774602
49;21;-4.98961519
50;21;-4.98522372
51;21;-4.97456862
52;21;-4.95766374
53;21;-4.93454618
54;21;-4.90527021
55;21;-4.86991076
